Year,University,School,Degree,Properties
[2013],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Computational Biology) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2013],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Pharmacy) (Hons) #'],"{'Employment Rate (Overall)': 96.4, 'Employment Rate (Full-Time Permanent)': 96.4, 'Basic Monthly Salary': {'Mean': 3473.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3540.0, 'Median': 3500.0, '25th Percentile': 3350.0, '75th Percentile': 3750.0}}"
[2013],['Singapore Management University'],['School of Accountancy (4-year programme) *'],['Accountancy (4-years programme)'],"{'Employment Rate (Overall)': 94.2, 'Employment Rate (Full-Time Permanent)': 93.2, 'Basic Monthly Salary': {'Mean': 3231.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 3342.0, 'Median': 2825.0, '25th Percentile': 2700.0, '75th Percentile': 3430.0}}"
[2013],['Singapore Management University'],['School of Accountancy (4-year programme) *'],['Accountancy (4-years programme) Cum Laude and above'],"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 95.2, 'Basic Monthly Salary': {'Mean': 3580.0, 'Median': 2900.0}, 'Gross Monthly Salary': {'Mean': 3634.0, 'Median': 3000.0, '25th Percentile': 2700.0, '75th Percentile': 3750.0}}"
[2013],['Singapore Management University'],['School of Business (4-year programme) *'],['Business Management (4-years programme)'],"{'Employment Rate (Overall)': 93.2, 'Employment Rate (Full-Time Permanent)': 87.3, 'Basic Monthly Salary': {'Mean': 3344.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3520.0, 'Median': 3200.0, '25th Percentile': 2800.0, '75th Percentile': 3750.0}}"
[2013],['Singapore Management University'],['School of Business (4-year programme) *'],['Business Management (4-years programme) Cum Laude and above'],"{'Employment Rate (Overall)': 95.9, 'Employment Rate (Full-Time Permanent)': 93.8, 'Basic Monthly Salary': {'Mean': 3825.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3975.0, 'Median': 3580.0, '25th Percentile': 3000.0, '75th Percentile': 4100.0}}"
[2013],['Singapore Management University'],['School of Economics (4-year programme) *'],['Economics (4-years programme)'],"{'Employment Rate (Overall)': 90.6, 'Employment Rate (Full-Time Permanent)': 88.6, 'Basic Monthly Salary': {'Mean': 3389.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3513.0, 'Median': 3339.0, '25th Percentile': 3000.0, '75th Percentile': 3800.0}}"
[2013],['Singapore Management University'],['School of Economics (4-year programme) *'],['Economics (4-years programme) Cum Laude and above'],"{'Employment Rate (Overall)': 94.0, 'Employment Rate (Full-Time Permanent)': 94.0, 'Basic Monthly Salary': {'Mean': 3731.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3820.0, 'Median': 3600.0, '25th Percentile': 3250.0, '75th Percentile': 4000.0}}"
[2013],['Singapore Management University'],['School of Information Systems (4-year programme) *'],['Information Systems Management (4-years programme)'],"{'Employment Rate (Overall)': 93.6, 'Employment Rate (Full-Time Permanent)': 89.5, 'Basic Monthly Salary': {'Mean': 3389.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3468.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3800.0}}"
[2013],['Singapore Management University'],['School of Information Systems (4-year programme) *'],['Information Systems Management (4-years programme) Cum Laude and above'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 90.9, 'Basic Monthly Salary': {'Mean': 3786.0, 'Median': 3725.0}, 'Gross Monthly Salary': {'Mean': 3862.0, 'Median': 3800.0, '25th Percentile': 3500.0, '75th Percentile': 4000.0}}"
[2013],['Singapore Management University'],['School of Social Sciences (4-year programme) *'],['Social Sciences (4-years programme)'],"{'Employment Rate (Overall)': 86.5, 'Employment Rate (Full-Time Permanent)': 79.8, 'Basic Monthly Salary': {'Mean': 3122.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3150.0, 'Median': 3000.0, '25th Percentile': 2600.0, '75th Percentile': 3320.0}}"
[2013],['Singapore Management University'],['School of Social Sciences (4-year programme) *'],['Social Sciences (4-years programme) Cum Laude and above'],"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': {'Mean': 3251.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3267.0, 'Median': 3200.0, '25th Percentile': 2800.0, '75th Percentile': 3781.0}}"
[2013],['Singapore Management University'],['School of Law (4-year programme) *'],['Law (4-years programme) #'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 5023.0, 'Median': 4800.0}, 'Gross Monthly Salary': {'Mean': 5246.0, 'Median': 5000.0, '25th Percentile': 4500.0, '75th Percentile': 6000.0}}"
[2013],['Singapore Management University'],['School of Law (4-year programme) *'],['Law (4-years programme) Cum Laude and above #'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 5329.0, 'Median': 5000.0}, 'Gross Monthly Salary': {'Mean': 5617.0, 'Median': 5547.0, '25th Percentile': 4750.0, '75th Percentile': 6400.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Aerospace Engineering'],"{'Employment Rate (Overall)': 84.6, 'Employment Rate (Full-Time Permanent)': 82.7, 'Basic Monthly Salary': {'Mean': 3715.0, 'Median': 3700.0}, 'Gross Monthly Salary': {'Mean': 3911.0, 'Median': 3770.0, '25th Percentile': 3300.0, '75th Percentile': 4070.0}}"
[2014],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Accountancy and Business'],"{'Employment Rate (Overall)': 98.2, 'Employment Rate (Full-Time Permanent)': 95.6, 'Basic Monthly Salary': {'Mean': 3539.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3597.0, 'Median': 3300.0, '25th Percentile': 2900.0, '75th Percentile': 4000.0}}"
[2014],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Accountancy (3-yr direct Honours Programme)'],"{'Employment Rate (Overall)': 96.6, 'Employment Rate (Full-Time Permanent)': 96.1, 'Basic Monthly Salary': {'Mean': 2981.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 3003.0, 'Median': 2840.0, '25th Percentile': 2700.0, '75th Percentile': 3000.0}}"
[2014],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Business (3-yr direct Honours Programme)'],"{'Employment Rate (Overall)': 89.6, 'Employment Rate (Full-Time Permanent)': 80.2, 'Basic Monthly Salary': {'Mean': 3231.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3318.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3600.0}}"
[2014],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Business and Computing'],"{'Employment Rate (Overall)': 92.9, 'Employment Rate (Full-Time Permanent)': 89.3, 'Basic Monthly Salary': {'Mean': 3398.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3431.0, 'Median': 3450.0, '25th Percentile': 3232.0, '75th Percentile': 4000.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Bioengineering'],"{'Employment Rate (Overall)': 79.8, 'Employment Rate (Full-Time Permanent)': 69.7, 'Basic Monthly Salary': {'Mean': 2998.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3188.0, 'Median': 3000.0, '25th Percentile': 2825.0, '75th Percentile': 3400.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Chemical and Biomolecular Engineering'],"{'Employment Rate (Overall)': 83.8, 'Employment Rate (Full-Time Permanent)': 76.1, 'Basic Monthly Salary': {'Mean': 3296.0, 'Median': 3250.0}, 'Gross Monthly Salary': {'Mean': 3415.0, 'Median': 3400.0, '25th Percentile': 3200.0, '75th Percentile': 3575.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Computer Engineering'],"{'Employment Rate (Overall)': 91.4, 'Employment Rate (Full-Time Permanent)': 88.8, 'Basic Monthly Salary': {'Mean': 3423.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3512.0, 'Median': 3400.0, '25th Percentile': 3200.0, '75th Percentile': 3800.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Civil Engineering'],"{'Employment Rate (Overall)': 93.8, 'Employment Rate (Full-Time Permanent)': 92.9, 'Basic Monthly Salary': {'Mean': 3122.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3152.0, 'Median': 3100.0, '25th Percentile': 3000.0, '75th Percentile': 3300.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Computer Science'],"{'Employment Rate (Overall)': 94.5, 'Employment Rate (Full-Time Permanent)': 93.7, 'Basic Monthly Salary': {'Mean': 3269.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3304.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3700.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Electrical and Electronic Engineering'],"{'Employment Rate (Overall)': 90.7, 'Employment Rate (Full-Time Permanent)': 88.4, 'Basic Monthly Salary': {'Mean': 3241.0, 'Median': 3175.0}, 'Gross Monthly Salary': {'Mean': 3336.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Environmental Engineering'],"{'Employment Rate (Overall)': 88.9, 'Employment Rate (Full-Time Permanent)': 82.2, 'Basic Monthly Salary': {'Mean': 3121.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3111.0, 'Median': 3000.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Information Engineering and Media'],"{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 73.2, 'Basic Monthly Salary': {'Mean': 3185.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3318.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Materials Engineering'],"{'Employment Rate (Overall)': 82.5, 'Employment Rate (Full-Time Permanent)': 77.7, 'Basic Monthly Salary': {'Mean': 3145.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3261.0, 'Median': 3150.0, '25th Percentile': 3000.0, '75th Percentile': 3410.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Mechanical Engineering'],"{'Employment Rate (Overall)': 90.2, 'Employment Rate (Full-Time Permanent)': 87.8, 'Basic Monthly Salary': {'Mean': 3161.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3289.0, 'Median': 3100.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],['College of Engineering'],['Maritime Studies'],"{'Employment Rate (Overall)': 92.5, 'Employment Rate (Full-Time Permanent)': 92.5, 'Basic Monthly Salary': {'Mean': 3163.0, 'Median': 3050.0}, 'Gross Monthly Salary': {'Mean': 3206.0, 'Median': 3050.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']","['Art, Design & Media']","{'Employment Rate (Overall)': 80.0, 'Employment Rate (Full-Time Permanent)': 68.0, 'Basic Monthly Salary': {'Mean': 2761.0, 'Median': 2600.0}, 'Gross Monthly Salary': {'Mean': 2791.0, 'Median': 2700.0, '25th Percentile': 2300.0, '75th Percentile': 3000.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Chinese'],"{'Employment Rate (Overall)': 86.8, 'Employment Rate (Full-Time Permanent)': 75.8, 'Basic Monthly Salary': {'Mean': 2927.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3006.0, 'Median': 3000.0, '25th Percentile': 2700.0, '75th Percentile': 3300.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Communication Studies'],"{'Employment Rate (Overall)': 86.7, 'Employment Rate (Full-Time Permanent)': 77.9, 'Basic Monthly Salary': {'Mean': 2891.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 2976.0, 'Median': 3000.0, '25th Percentile': 2600.0, '75th Percentile': 3294.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Economics'],"{'Employment Rate (Overall)': 88.7, 'Employment Rate (Full-Time Permanent)': 78.4, 'Basic Monthly Salary': {'Mean': 3183.0, 'Median': 3075.0}, 'Gross Monthly Salary': {'Mean': 3222.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['English'],"{'Employment Rate (Overall)': 87.0, 'Employment Rate (Full-Time Permanent)': 63.0, 'Basic Monthly Salary': {'Mean': 3137.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3432.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3990.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Linguistics and Multilingual Studies'],"{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 66.7, 'Basic Monthly Salary': {'Mean': 3066.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3148.0, 'Median': 3230.0, '25th Percentile': 2800.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Psychology'],"{'Employment Rate (Overall)': 66.7, 'Employment Rate (Full-Time Permanent)': 54.9, 'Basic Monthly Salary': {'Mean': 3197.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3228.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Sociology'],"{'Employment Rate (Overall)': 73.2, 'Employment Rate (Full-Time Permanent)': 67.9, 'Basic Monthly Salary': {'Mean': 3002.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3143.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3260.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Biomedical Science **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Biomedical Science (Traditional Chinese Medicine) #'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 2974.0, 'Median': 2900.0}, 'Gross Monthly Salary': {'Mean': 3018.0, 'Median': 2900.0, '25th Percentile': 2786.0, '75th Percentile': 3400.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Biological Sciences'],"{'Employment Rate (Overall)': 75.1, 'Employment Rate (Full-Time Permanent)': 60.8, 'Basic Monthly Salary': {'Mean': 3083.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3174.0, 'Median': 3000.0, '25th Percentile': 2800.0, '75th Percentile': 3400.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Chemistry & Biological Chemistry'],"{'Employment Rate (Overall)': 80.5, 'Employment Rate (Full-Time Permanent)': 68.3, 'Basic Monthly Salary': {'Mean': 3006.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3321.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3400.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Mathematics & Economics'],"{'Employment Rate (Overall)': 88.4, 'Employment Rate (Full-Time Permanent)': 87.0, 'Basic Monthly Salary': {'Mean': 3155.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3142.0, 'Median': 3200.0, '25th Percentile': 2800.0, '75th Percentile': 3500.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Mathematical Science'],"{'Employment Rate (Overall)': 91.3, 'Employment Rate (Full-Time Permanent)': 79.7, 'Basic Monthly Salary': {'Mean': 3022.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3078.0, 'Median': 3200.0, '25th Percentile': 2800.0, '75th Percentile': 3300.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Physics / Applied Physics'],"{'Employment Rate (Overall)': 73.7, 'Employment Rate (Full-Time Permanent)': 63.2, 'Basic Monthly Salary': {'Mean': 3034.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3241.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3560.0}}"
[2014],['Nanyang Technological University'],['College of Sciences'],['Sports Science and Management'],"{'Employment Rate (Overall)': 87.9, 'Employment Rate (Full-Time Permanent)': 69.7, 'Basic Monthly Salary': {'Mean': 3076.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 3229.0, 'Median': 3000.0, '25th Percentile': 2700.0, '75th Percentile': 3590.0}}"
[2014],['Nanyang Technological University'],['National Institute of Education (NIE)'],['Science (with Education)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3358.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3475.0, 'Median': 3475.0, '25th Percentile': 3400.0, '75th Percentile': 3750.0}}"
[2014],['Nanyang Technological University'],['National Institute of Education (NIE)'],['Arts (with Education)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3388.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3536.0, 'Median': 3475.0, '25th Percentile': 3400.0, '75th Percentile': 3700.0}}"
