Module Code,Faculty
ME3211,College of Design and Engineering
ME3211E,Cont and Lifelong Education
ME3221,College of Design and Engineering
ME3231,College of Design and Engineering
ME3232,College of Design and Engineering
ME3233,College of Design and Engineering
ME3233E,Cont and Lifelong Education
ME3241,College of Design and Engineering
ME3241E,Cont and Lifelong Education
ME3242,College of Design and Engineering
ME3242E,Cont and Lifelong Education
ME3243,College of Design and Engineering
ME3251,College of Design and Engineering
ME3252,College of Design and Engineering
ME3261,College of Design and Engineering
ME3261E,Cont and Lifelong Education
ME3263,College of Design and Engineering
ME3263E,Cont and Lifelong Education
ME3273E,Cont and Lifelong Education
ME3281,College of Design and Engineering
ME3291,College of Design and Engineering
ME3661,College of Design and Engineering
ME3662,College of Design and Engineering
ME3663,College of Design and Engineering
ME3991,College of Design and Engineering
ME3992,College of Design and Engineering
ME3993,College of Design and Engineering
ME3995,College of Design and Engineering
ME4101,College of Design and Engineering
ME4101A,College of Design and Engineering
ME4101B,College of Design and Engineering
ME4102,College of Design and Engineering
ME4103,College of Design and Engineering
ME4105,College of Design and Engineering
ME4212,College of Design and Engineering
ME4213E,Cont and Lifelong Education
ME4214,College of Design and Engineering
ME4223,College of Design and Engineering
ME4223E,Cont and Lifelong Education
ME4225,College of Design and Engineering
ME4225E,Cont and Lifelong Education
ME4226,College of Design and Engineering
ME4227,College of Design and Engineering
ME4231,College of Design and Engineering
ME4232,College of Design and Engineering
ME4233,College of Design and Engineering
ME4241,College of Design and Engineering
ME4242,College of Design and Engineering
ME4245,College of Design and Engineering
ME4245E,Cont and Lifelong Education
ME4246,College of Design and Engineering
ME4247,College of Design and Engineering
ME4248,College of Design and Engineering
ME4251E,Cont and Lifelong Education
ME4252,College of Design and Engineering
ME4253,College of Design and Engineering
ME4254E,Cont and Lifelong Education
ME4255,College of Design and Engineering
ME4256,College of Design and Engineering
ME4256E,Cont and Lifelong Education
ME4261,College of Design and Engineering
ME4261E,Cont and Lifelong Education
ME4262,College of Design and Engineering
ME4262E,Cont and Lifelong Education
ME4263,College of Design and Engineering
ME4264,College of Design and Engineering
ME4265,College of Design and Engineering
ME4283E,Cont and Lifelong Education
ME4291,College of Design and Engineering
ME4661,College of Design and Engineering
ME4662,College of Design and Engineering
ME4663,College of Design and Engineering
ME4991,College of Design and Engineering
ME4992,College of Design and Engineering
ME4993,College of Design and Engineering
ME4994,College of Design and Engineering
ME4995,College of Design and Engineering
ME5001,College of Design and Engineering
ME5001A,College of Design and Engineering
ME5101,College of Design and Engineering
ME5103,College of Design and Engineering
ME5105,College of Design and Engineering
ME5106,College of Design and Engineering
ME5107,College of Design and Engineering
ME5161,College of Design and Engineering
ME5201,College of Design and Engineering
ME5202,College of Design and Engineering
ME5204,College of Design and Engineering
ME5205,College of Design and Engineering
ME5207,College of Design and Engineering
ME5209,College of Design and Engineering
ME5300A,College of Design and Engineering
ME5300B,College of Design and Engineering
ME5301,College of Design and Engineering
ME5302,College of Design and Engineering
ME5303,College of Design and Engineering
ME5304,College of Design and Engineering
ME5305,College of Design and Engineering
ME5306,College of Design and Engineering
ME5309,College of Design and Engineering
ME5311,College of Design and Engineering
ME5361,College of Design and Engineering
ME5362,College of Design and Engineering
ME5400A,College of Design and Engineering
ME5400B,College of Design and Engineering
ME5401,College of Design and Engineering
ME5402,College of Design and Engineering
ME5404,College of Design and Engineering
ME5405,College of Design and Engineering
ME5405A,College of Design and Engineering
ME5406,College of Design and Engineering
ME5408,College of Design and Engineering
ME5409,College of Design and Engineering
ME5410,College of Design and Engineering
ME5411,College of Design and Engineering
ME5412,College of Design and Engineering
ME5413,College of Design and Engineering
ME5414,College of Design and Engineering
ME5415,College of Design and Engineering
ME5416,College of Design and Engineering
ME5417,College of Design and Engineering
ME5418,College of Design and Engineering
ME5419,College of Design and Engineering
ME5420,College of Design and Engineering
ME5421,College of Design and Engineering
ME5422,College of Design and Engineering
ME5423,College of Design and Engineering
ME5506,College of Design and Engineering
ME5513,College of Design and Engineering
ME5513A,College of Design and Engineering
ME5516,College of Design and Engineering
ME5517,College of Design and Engineering
ME5600A,College of Design and Engineering
ME5600B,College of Design and Engineering
ME5607,College of Design and Engineering
ME5608,College of Design and Engineering
ME5608A,College of Design and Engineering
ME5608B,College of Design and Engineering
ME5609,College of Design and Engineering
ME5610,College of Design and Engineering
ME5611,College of Design and Engineering
ME5612,College of Design and Engineering
ME5613,College of Design and Engineering
ME5614A,College of Design and Engineering
ME5615A,College of Design and Engineering
ME5615B,College of Design and Engineering
ME5616,College of Design and Engineering
ME5666,College of Design and Engineering
ME5701,College of Design and Engineering
ME5888M,College of Design and Engineering
ME5888R,College of Design and Engineering
ME5999,College of Design and Engineering
ME6101,College of Design and Engineering
ME6102,College of Design and Engineering
ME6103,College of Design and Engineering
ME6104,College of Design and Engineering
ME6105,College of Design and Engineering
ME6107,College of Design and Engineering
ME6108,College of Design and Engineering
ME6201,College of Design and Engineering
ME6202,College of Design and Engineering
ME6203,College of Design and Engineering
ME6204,College of Design and Engineering
ME6205,College of Design and Engineering
ME6301,College of Design and Engineering
ME6302,College of Design and Engineering
ME6302A,College of Design and Engineering
ME6303,College of Design and Engineering
ME6304,College of Design and Engineering
ME6401,College of Design and Engineering
ME6402,College of Design and Engineering
ME6405,College of Design and Engineering
ME6406,College of Design and Engineering
ME6501,College of Design and Engineering
ME6502,College of Design and Engineering
ME6503,College of Design and Engineering
ME6504,College of Design and Engineering
ME6505,College of Design and Engineering
ME6508,College of Design and Engineering
ME6509,College of Design and Engineering
ME6601,College of Design and Engineering
ME6602,College of Design and Engineering
ME6604,College of Design and Engineering
ME6607,College of Design and Engineering
ME6701,College of Design and Engineering
ME6999,College of Design and Engineering
MEM5101,NUS Business School
MEM5102,Cont and Lifelong Education
MEM5103,Cont and Lifelong Education
MEM5104,Cont and Lifelong Education
MIC2000,Yong Loo Lin Sch of Medicine
MIC2000A,Yong Loo Lin Sch of Medicine
MIH1101,Yong Loo Lin Sch of Medicine
MIH1102,Yong Loo Lin Sch of Medicine
MIH2201,Yong Loo Lin Sch of Medicine
MKT1601,NUS Business School
MKT1705,NUS Business School
MKT1705A,NUS Business School
MKT1705B,NUS Business School
MKT1705C,NUS Business School
MKT1705D,NUS Business School
MKT1705E,NUS Business School
MKT1705F,NUS Business School
MKT1705X,NUS Business School
MKT2711,NUS Business School
MKT2711A,NUS Business School
MKT2711B,NUS Business School
MKT3401,NUS Business School
MKT3401A,NUS Business School
MKT3401B,NUS Business School
MKT3402,NUS Business School
MKT3402A,NUS Business School
MKT3402B,NUS Business School
MKT3402C,NUS Business School
MKT3402D,NUS Business School
MKT3415,NUS Business School
MKT3416,NUS Business School
MKT3416A,NUS Business School
MKT3416B,NUS Business School
MKT3417,NUS Business School
MKT3418,NUS Business School
MKT3418A,NUS Business School
MKT3418B,NUS Business School
MKT3420,NUS Business School
MKT3420B,NUS Business School
MKT3421,NUS Business School
MKT3422B,NUS Business School
MKT3422C,NUS Business School
MKT3422D,NUS Business School
MKT3422E,NUS Business School
MKT3422X,NUS Business School
MKT3422Z,NUS Business School
MKT3424,NUS Business School
MKT3425,NUS Business School
MKT3427,NUS Business School
MKT3428,NUS Business School
MKT3429,NUS Business School
MKT3439,NUS Business School
MKT3513,NUS Business School
MKT3701,NUS Business School
MKT3701A,NUS Business School
MKT3701B,NUS Business School
MKT3702,NUS Business School
MKT3702A,NUS Business School
MKT3702B,NUS Business School
MKT3711,NUS Business School
MKT3714,NUS Business School
MKT3714A,NUS Business School
MKT3714B,NUS Business School
MKT3715,NUS Business School
MKT3715A,NUS Business School
MKT3715B,NUS Business School
MKT3716,NUS Business School
MKT3717,NUS Business School
MKT3717A,NUS Business School
MKT3717B,NUS Business School
MKT3718,NUS Business School
MKT3719,NUS Business School
MKT3720,NUS Business School
MKT3722,NUS Business School
MKT3723,NUS Business School
MKT3724,NUS Business School
MKT3751,NUS Business School
MKT3752,NUS Business School
MKT3761,NUS Business School
MKT3761B,NUS Business School
MKT3761C,NUS Business School
MKT3761D,NUS Business School
MKT3761E,NUS Business School
MKT3761X,NUS Business School
MKT3761Y,NUS Business School
MKT3761Z,NUS Business School
MKT3811,NUS Business School
MKT3812,NUS Business School
MKT4413,NUS Business School
MKT4415F,NUS Business School
MKT4415G,NUS Business School
MKT4415H,NUS Business School
MKT4415J,NUS Business School
MKT4415K,NUS Business School
MKT4415L,NUS Business School
MKT4415M,NUS Business School
MKT4417,NUS Business School
MKT4418,NUS Business School
MKT4419,NUS Business School
MKT4420,NUS Business School
MKT4429,NUS Business School
MKT4714,NUS Business School
MKT4715,NUS Business School
MKT4716,NUS Business School
MKT4719,NUS Business School
MKT4720,NUS Business School
MKT4721,NUS Business School
MKT4722,NUS Business School
MKT4723,NUS Business School
MKT4751,NUS Business School
MKT4752,NUS Business School
MKT4761,NUS Business School
MKT4761A,NUS Business School
MKT4761C,NUS Business School
MKT4761F,NUS Business School
MKT4761H,NUS Business School
MKT4761J,NUS Business School
MKT4761K,NUS Business School
MKT4761L,NUS Business School
MKT4811,NUS Business School
MKT4811A,NUS Business School
MKT4811B,NUS Business School
MKT4812,NUS Business School
ML5201,Science
ML5202,Science
ML5203,Science
ML5206,Science
ML5208,Science
ML5209,Science
MLE1001,College of Design and Engineering
MLE1001A,College of Design and Engineering
MLE1001B,College of Design and Engineering
MLE1002,College of Design and Engineering
MLE1010,College of Design and Engineering
MLE1101,College of Design and Engineering
MLE1111,College of Design and Engineering
MLE1112,College of Design and Engineering
MLE2001,College of Design and Engineering
MLE2001A,College of Design and Engineering
MLE2101,College of Design and Engineering
MLE2102,College of Design and Engineering
MLE2103,College of Design and Engineering
MLE2103A,College of Design and Engineering
MLE2104,College of Design and Engineering
MLE2105,College of Design and Engineering
MLE2106,College of Design and Engineering
MLE2107,College of Design and Engineering
MLE2111,College of Design and Engineering
MLE2301,College of Design and Engineering
MLE3101,College of Design and Engineering
MLE3101A,College of Design and Engineering
MLE3102,College of Design and Engineering
MLE3103,College of Design and Engineering
MLE3104,College of Design and Engineering
MLE3105,College of Design and Engineering
MLE3111,College of Design and Engineering
MLE3111A,College of Design and Engineering
MLE3112,College of Design and Engineering
MLE3202,College of Design and Engineering
MLE3203,College of Design and Engineering
MLE4101,College of Design and Engineering
MLE4101A,College of Design and Engineering
MLE4101B,College of Design and Engineering
MLE4101N,College of Design and Engineering
MLE4101R,College of Design and Engineering
MLE4102,College of Design and Engineering
MLE4102A,College of Design and Engineering
MLE4201,College of Design and Engineering
MLE4202,College of Design and Engineering
MLE4203,College of Design and Engineering
MLE4204,College of Design and Engineering
MLE4205,College of Design and Engineering
MLE4206,College of Design and Engineering
MLE4207,College of Design and Engineering
MLE4208,College of Design and Engineering
MLE4209,College of Design and Engineering
MLE4210,College of Design and Engineering
MLE4211,College of Design and Engineering
MLE4212,College of Design and Engineering
MLE4213,College of Design and Engineering
MLE4217,College of Design and Engineering
MLE4218,College of Design and Engineering
MLE4219,College of Design and Engineering
MLE4220,College of Design and Engineering
MLE4221,College of Design and Engineering
MLE4222,College of Design and Engineering
MLE4225,College of Design and Engineering
MLE4227,College of Design and Engineering
MLE4228,College of Design and Engineering
MLE4231,College of Design and Engineering
MLE5001,College of Design and Engineering
MLE5002,College of Design and Engineering
MLE5003,College of Design and Engineering
MLE5004,College of Design and Engineering
MLE5101,College of Design and Engineering
MLE5102,College of Design and Engineering
MLE5104,College of Design and Engineering
MLE5206,College of Design and Engineering
MLE5208,College of Design and Engineering
MLE5210,College of Design and Engineering
MLE5211,College of Design and Engineering
MLE5212,College of Design and Engineering
MLE5213,College of Design and Engineering
MLE5214,College of Design and Engineering
MLE5215,College of Design and Engineering
MLE5216,College of Design and Engineering
MLE5217,College of Design and Engineering
MLE5218,College of Design and Engineering
MLE5219,College of Design and Engineering
MLE5220,College of Design and Engineering
MLE5221,College of Design and Engineering
MLE5222,College of Design and Engineering
MLE5223,College of Design and Engineering
MLE5224,College of Design and Engineering
MLE5225,College of Design and Engineering
MLE5226,College of Design and Engineering
MLE5228,College of Design and Engineering
MLE5229,College of Design and Engineering
MLE5230,College of Design and Engineering
MLE5232,College of Design and Engineering
MLE5233,College of Design and Engineering
MLE5235,College of Design and Engineering
MLE5236,College of Design and Engineering
MLE5301,College of Design and Engineering
MLE5302,College of Design and Engineering
MLE5303,College of Design and Engineering
MLE5304,College of Design and Engineering
MLE5666,College of Design and Engineering
MLE5999,College of Design and Engineering
MLE6101,College of Design and Engineering
MLE6103,College of Design and Engineering
MLE6205,College of Design and Engineering
MLE6206,College of Design and Engineering
MLE6207,College of Design and Engineering
MLE6208,College of Design and Engineering
MLE6999,College of Design and Engineering
MNO1706,NUS Business School
MNO1706A,NUS Business School
MNO1706B,NUS Business School
MNO1706C,NUS Business School
MNO1706D,NUS Business School
MNO1706E,NUS Business School
MNO1706F,NUS Business School
MNO1706G,NUS Business School
MNO1706H,NUS Business School
MNO1706X,NUS Business School
MNO2705,NUS Business School
MNO2705A,NUS Business School
MNO2705B,NUS Business School
MNO2705C,NUS Business School
MNO2705D,NUS Business School
MNO2705E,NUS Business School
MNO2705F,NUS Business School
MNO2706,NUS Business School
MNO3301,NUS Business School
MNO3303,NUS Business School
MNO3313,NUS Business School
MNO3313F,NUS Business School
MNO3313H,NUS Business School
MNO3313J,NUS Business School
MNO3313K,NUS Business School
MNO3313L,NUS Business School
MNO3315,NUS Business School
MNO3317,NUS Business School
MNO3318,NUS Business School
MNO3319,NUS Business School
MNO3320,NUS Business School
MNO3321,NUS Business School
MNO3322,NUS Business School
MNO3323,NUS Business School
MNO3325,NUS Business School
MNO3326,NUS Business School
MNO3328,NUS Business School
MNO3329,NUS Business School
MNO3330,NUS Business School
MNO3331,NUS Business School
MNO3332,NUS Business School
MNO3333,NUS Business School
MNO3334,NUS Business School
MNO3339,NUS Business School
MNO3701,NUS Business School
MNO3702,NUS Business School
MNO3703,NUS Business School
MNO3711,NUS Business School
MNO3712,NUS Business School
MNO3713,NUS Business School
MNO3714,NUS Business School
MNO3715,NUS Business School
MNO3716,NUS Business School
MNO3717,NUS Business School
MNO3751,NUS Business School
MNO3752,NUS Business School
MNO3761,NUS Business School
MNO3761A,NUS Business School
MNO3761B,NUS Business School
MNO3761C,NUS Business School
MNO3761X,NUS Business School
MNO3761Y,NUS Business School
MNO3761Z,NUS Business School
MNO3811,NUS Business School
MNO4313,NUS Business School
MNO4313B,NUS Business School
MNO4313C,NUS Business School
MNO4313D,NUS Business School
MNO4313E,NUS Business School
MNO4313G,NUS Business School
MNO4313H,NUS Business School
MNO4313J,NUS Business School
MNO4313K,NUS Business School
MNO4314,NUS Business School
MNO4314A,NUS Business School
MNO4314B,NUS Business School
MNO4315,NUS Business School
MNO4316,NUS Business School
MNO4319,NUS Business School
MNO4329,NUS Business School
MNO4711,NUS Business School
MNO4712,NUS Business School
MNO4713,NUS Business School
MNO4714,NUS Business School
MNO4715,NUS Business School
MNO4716,NUS Business School
MNO4717,NUS Business School
MNO4751,NUS Business School
MNO4752,NUS Business School
MNO4761,NUS Business School
MNO4761A,NUS Business School
MNO4761B,NUS Business School
MNO4761C,NUS Business School
MNO4761D,NUS Business School
MNO4861C,NUS Business School
MS1102E,Arts and Social Science
MS2210,Arts and Social Science
MS2211,Arts and Social Science
MS2212,Arts and Social Science
MS2213,Arts and Social Science
MS2215,Arts and Social Science
MS2216,Arts and Social Science
MS2217,Arts and Social Science
MS2218,Arts and Social Science
MS2219,Arts and Social Science
MS2220,Arts and Social Science
MS2221,Arts and Social Science
MS3209,Arts and Social Science
MS3210,Arts and Social Science
MS3211,Arts and Social Science
MS3212,Arts and Social Science
MS3213,Arts and Social Science
MS3214,Arts and Social Science
MS3215,Arts and Social Science
MS3216,Arts and Social Science
MS3217,Arts and Social Science
MS3218,Arts and Social Science
MS3550,Arts and Social Science
MS3551,Arts and Social Science
MS3551R,Arts and Social Science
MS4101,Arts and Social Science
MS4101HM,Arts and Social Science
MS4201,Arts and Social Science
MS4201HM,Arts and Social Science
MS4202,Arts and Social Science
MS4202HM,Arts and Social Science
MS4204,Arts and Social Science
MS4204HM,Arts and Social Science
MS4207,Arts and Social Science
MS4207HM,Arts and Social Science
MS4208,Arts and Social Science
MS4208HM,Arts and Social Science
MS4401,Arts and Social Science
MS4401HM,Arts and Social Science
MS4660,Arts and Social Science
MS4660HM,Arts and Social Science
MS4880,Arts and Social Science
MS4880A,Arts and Social Science
MS4880AHM,Arts and Social Science
MS4880B,Arts and Social Science
MS4880BHM,Arts and Social Science
MS4880C,Arts and Social Science
MS4880CHM,Arts and Social Science
MS5101,Arts and Social Science
MS5201,Arts and Social Science
MS5202,Arts and Social Science
MS5660,Arts and Social Science
MS6101,Arts and Social Science
MS6102,Arts and Social Science
MS6201,Arts and Social Science
MS6202,Arts and Social Science
MS6203,Arts and Social Science
MS6205,Arts and Social Science
MS6660,Arts and Social Science
MS6770,Arts and Social Science
MST5001,College of Design and Engineering
MST5002,College of Design and Engineering
MST5666,College of Design and Engineering
MT2001,College of Design and Engineering
MT3001,College of Design and Engineering
MT4001,College of Design and Engineering
MT4002,College of Design and Engineering
MT4003,College of Design and Engineering
MT5001,College of Design and Engineering
MT5002,College of Design and Engineering
MT5003,College of Design and Engineering
MT5004,College of Design and Engineering
MT5005,College of Design and Engineering
MT5006,College of Design and Engineering
MT5006A,College of Design and Engineering
MT5006B,College of Design and Engineering
MT5007,College of Design and Engineering
MT5007A,College of Design and Engineering
MT5007B,College of Design and Engineering
MT5007G,College of Design and Engineering
MT5007H,College of Design and Engineering
MT5008,College of Design and Engineering
MT5008A,College of Design and Engineering
MT5008B,College of Design and Engineering
MT5009,College of Design and Engineering
MT5010,College of Design and Engineering
MT5010A,College of Design and Engineering
MT5010B,College of Design and Engineering
MT5011,College of Design and Engineering
MT5012,College of Design and Engineering
MT5013,College of Design and Engineering
MT5014,College of Design and Engineering
MT5015,College of Design and Engineering
MT5016,College of Design and Engineering
MT5017,College of Design and Engineering
MT5018,College of Design and Engineering
MT5020,College of Design and Engineering
MT5020A,College of Design and Engineering
MT5021,College of Design and Engineering
MT5022,College of Design and Engineering
MT5023,College of Design and Engineering
MT5024,College of Design and Engineering
MT5025,College of Design and Engineering
MT5026,College of Design and Engineering
MT5027,College of Design and Engineering
MT5666,College of Design and Engineering
MT5766,College of Design and Engineering
MT5866,College of Design and Engineering
MT5880,College of Design and Engineering
MT5880A,College of Design and Engineering
MT5880B,College of Design and Engineering
MT5880C,College of Design and Engineering
MT5900,College of Design and Engineering
MT5901,College of Design and Engineering
MT5902,College of Design and Engineering
MT5903,College of Design and Engineering
MT5910,College of Design and Engineering
MT5911,College of Design and Engineering
MT5912,College of Design and Engineering
MT5913,College of Design and Engineering
MT5920,College of Design and Engineering
MT5921,College of Design and Engineering
MT5922,College of Design and Engineering
MT5966,College of Design and Engineering
MT5999,College of Design and Engineering
MT6001,College of Design and Engineering
MT6999,College of Design and Engineering
MTM5001,College of Design and Engineering
MTM5002,College of Design and Engineering
MTM5004,College of Design and Engineering
MTM5005,College of Design and Engineering
MTM5101,College of Design and Engineering
MTM5101P,College of Design and Engineering
MUA1101,YST Conservatory of Music
MUA1102,YST Conservatory of Music
MUA1107,YST Conservatory of Music
MUA1108,YST Conservatory of Music
MUA1109,YST Conservatory of Music
MUA1111,YST Conservatory of Music
MUA1112,YST Conservatory of Music
MUA1115,YST Conservatory of Music
MUA1116,YST Conservatory of Music
MUA1153,YST Conservatory of Music
MUA1154,YST Conservatory of Music
MUA1157,YST Conservatory of Music
MUA1158,YST Conservatory of Music
MUA1159,YST Conservatory of Music
MUA1161,YST Conservatory of Music
MUA1162,YST Conservatory of Music
MUA1163,YST Conservatory of Music
MUA1164,YST Conservatory of Music
MUA1165,YST Conservatory of Music
MUA1166,YST Conservatory of Music
MUA1167,YST Conservatory of Music
MUA1168,YST Conservatory of Music
MUA1169,YST Conservatory of Music
MUA1170,YST Conservatory of Music
MUA1171,YST Conservatory of Music
MUA1172,YST Conservatory of Music
MUA1173,YST Conservatory of Music
MUA1188,YST Conservatory of Music
MUA1189,YST Conservatory of Music
MUA1190,YST Conservatory of Music
MUA1191,YST Conservatory of Music
MUA1192,YST Conservatory of Music
MUA1193,YST Conservatory of Music
MUA1196,YST Conservatory of Music
MUA1201,YST Conservatory of Music
MUA1223,YST Conservatory of Music
MUA1240,YST Conservatory of Music
MUA1270,YST Conservatory of Music
MUA2101,YST Conservatory of Music
MUA2102,YST Conservatory of Music
