Year,University,School,Degree,Properties
2022,Singapore Management University,School of Economics (4-year programme) *,Economics,"{'Employment Rate (Overall)': 97.2, 'Employment Rate (Full-Time Permanent)': 89.9, 'Basic Monthly Salary': [4665.0, 4500.0], 'Gross Monthly Salary': [4824.0, 4500.0, 4000.0, 5200.0]}"
2022,Singapore Management University,School of Economics (4-year programme) *,Economics (Cum Laude and above),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 98.6, 'Basic Monthly Salary': [5021.0, 4500.0], 'Gross Monthly Salary': [5169.0, 4500.0, 4091.0, 5700.0]}"
2022,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,"{'Employment Rate (Overall)': 95.1, 'Employment Rate (Full-Time Permanent)': 93.4, 'Basic Monthly Salary': [5333.0, 5235.0], 'Gross Monthly Salary': [5472.0, 5400.0, 4700.0, 6166.0]}"
2022,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),"{'Employment Rate (Overall)': 96.0, 'Employment Rate (Full-Time Permanent)': 94.4, 'Basic Monthly Salary': [5702.0, 5500.0], 'Gross Monthly Salary': [5799.0, 5638.0, 4900.0, 6500.0]}"
2022,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,"{'Employment Rate (Overall)': 91.4, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': [4076.0, 3843.0], 'Gross Monthly Salary': [4265.0, 4000.0, 3500.0, 4600.0]}"
2022,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),"{'Employment Rate (Overall)': 94.3, 'Employment Rate (Full-Time Permanent)': 88.6, 'Basic Monthly Salary': [4351.0, 4008.0], 'Gross Monthly Salary': [4576.0, 4316.0, 3795.0, 4900.0]}"
2022,Singapore Management University,School of Law (4-year programme) *,Law #,"{'Employment Rate (Overall)': 94.1, 'Employment Rate (Full-Time Permanent)': 91.1, 'Basic Monthly Salary': [6063.0, 6000.0], 'Gross Monthly Salary': [6221.0, 6375.0, 5500.0, 6800.0]}"
2022,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,"{'Employment Rate (Overall)': 92.4, 'Employment Rate (Full-Time Permanent)': 92.4, 'Basic Monthly Salary': [6226.0, 6338.0], 'Gross Monthly Salary': [6429.0, 6400.0, 6000.0, 7000.0]}"
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education,"{'Employment Rate (Overall)': 88.1, 'Employment Rate (Full-Time Permanent)': 79.7, 'Basic Monthly Salary': [3090.0, 3100.0], 'Gross Monthly Salary': [3188.0, 3200.0, 3000.0, 3338.0]}"
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,"{'Employment Rate (Overall)': 93.8, 'Employment Rate (Full-Time Permanent)': 75.0, 'Basic Monthly Salary': [3749.0, 3525.0], 'Gross Monthly Salary': [3874.0, 3588.0, 3250.0, 4000.0]}"
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Social Work,"{'Employment Rate (Overall)': 91.9, 'Employment Rate (Full-Time Permanent)': 80.6, 'Basic Monthly Salary': [3529.0, 3640.0], 'Gross Monthly Salary': [3536.0, 3640.0, 3500.0, 3640.0]}"
2022,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,"{'Employment Rate (Overall)': 96.4, 'Employment Rate (Full-Time Permanent)': 94.6, 'Basic Monthly Salary': [3576.0, 3600.0], 'Gross Monthly Salary': [3635.0, 3600.0, 3500.0, 3663.0]}"
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Business Analytics,"{'Employment Rate (Overall)': 93.0, 'Employment Rate (Full-Time Permanent)': 86.0, 'Basic Monthly Salary': [4432.0, 4500.0], 'Gross Monthly Salary': [4540.0, 4660.0, 4000.0, 5000.0]}"
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance,"{'Employment Rate (Overall)': 97.2, 'Employment Rate (Full-Time Permanent)': 86.1, 'Basic Monthly Salary': [4149.0, 4000.0], 'Gross Monthly Salary': [4483.0, 4000.0, 3800.0, 5250.0]}"
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,"{'Employment Rate (Overall)': 87.2, 'Employment Rate (Full-Time Permanent)': 75.6, 'Basic Monthly Salary': [3664.0, 3500.0], 'Gross Monthly Salary': [3827.0, 3600.0, 3220.0, 4100.0]}"
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management,"{'Employment Rate (Overall)': 98.4, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': [3629.0, 3500.0], 'Gross Monthly Salary': [3702.0, 3500.0, 3300.0, 3900.0]}"
2022,Singapore University of Social Sciences,School of Law,Bachelor of Law **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2022,Singapore University of Technology and Design,,Bachelor of Engineering (Computer Science and Design),"{'Employment Rate (Overall)': 91.2, 'Employment Rate (Full-Time Permanent)': 86.8, 'Basic Monthly Salary': [5539.0, 5000.0], 'Gross Monthly Salary': [5725.0, 5190.0, 4600.0, 6600.0]}"
2022,Singapore University of Technology and Design,,Bachelor of Engineering (Engineering Product Development),"{'Employment Rate (Overall)': 94.9, 'Employment Rate (Full-Time Permanent)': 92.3, 'Basic Monthly Salary': [4266.0, 4150.0], 'Gross Monthly Salary': [4408.0, 4200.0, 3900.0, 5000.0]}"
2022,Singapore University of Technology and Design,,Bachelor of Engineering (Engineering Systems and Design),"{'Employment Rate (Overall)': 89.5, 'Employment Rate (Full-Time Permanent)': 86.0, 'Basic Monthly Salary': [4929.0, 4500.0], 'Gross Monthly Salary': [5046.0, 4500.0, 4000.0, 5300.0]}"
2022,Singapore University of Technology and Design,,Bachelor of Science (Architecture and Sustainable Design) ###,"{'Employment Rate (Overall)': 90.6, 'Employment Rate (Full-Time Permanent)': 84.9, 'Basic Monthly Salary': [4281.0, 4100.0], 'Gross Monthly Salary': [4335.0, 4100.0, 3900.0, 4500.0]}"
2023,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy ,"{'Employment Rate (Overall)': 96.6, 'Employment Rate (Full-Time Permanent)': 95.5, 'Basic Monthly Salary': [4067.0, 3600.0], 'Gross Monthly Salary': [4119.0, 3600.0, 3600.0, 4000.0]}"
2023,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business ,"{'Employment Rate (Overall)': 97.2, 'Employment Rate (Full-Time Permanent)': 95.4, 'Basic Monthly Salary': [4957.0, 4500.0], 'Gross Monthly Salary': [5030.0, 4650.0, 4000.0, 5344.0]}"
2023,Nanyang Technological University,College of Business (Nanyang Business School),Business ,"{'Employment Rate (Overall)': 91.8, 'Employment Rate (Full-Time Permanent)': 85.2, 'Basic Monthly Salary': [4472.0, 4100.0], 'Gross Monthly Salary': [4609.0, 4255.0, 3800.0, 5000.0]}"
2023,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing6 ,"{'Employment Rate (Overall)': 94.7, 'Employment Rate (Full-Time Permanent)': 89.5, 'Basic Monthly Salary': [6616.0, 6200.0], 'Gross Monthly Salary': [6799.0, 6210.0, 5500.0, 7000.0]}"
2023,Nanyang Technological University,College of Engineering,Aerospace Engineering ,"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 83.8, 'Basic Monthly Salary': [4715.0, 4500.0], 'Gross Monthly Salary': [4845.0, 4763.0, 4150.0, 5700.0]}"
2023,Nanyang Technological University,College of Engineering,Bioengineering ,"{'Employment Rate (Overall)': 86.7, 'Employment Rate (Full-Time Permanent)': 80.0, 'Basic Monthly Salary': [3945.0, 4000.0], 'Gross Monthly Salary': [4077.0, 4043.0, 3775.0, 4450.0]}"
2023,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering ,"{'Employment Rate (Overall)': 92.0, 'Employment Rate (Full-Time Permanent)': 87.0, 'Basic Monthly Salary': [4019.0, 4000.0], 'Gross Monthly Salary': [4299.0, 4200.0, 3950.0, 4550.0]}"
2023,Nanyang Technological University,College of Engineering,Civil Engineering ,"{'Employment Rate (Overall)': 97.5, 'Employment Rate (Full-Time Permanent)': 95.0, 'Basic Monthly Salary': [3905.0, 3850.0], 'Gross Monthly Salary': [4012.0, 4000.0, 3600.0, 4232.0]}"
2023,Nanyang Technological University,College of Engineering,Computer Engineering ,"{'Employment Rate (Overall)': 89.3, 'Employment Rate (Full-Time Permanent)': 87.5, 'Basic Monthly Salary': [5512.0, 5400.0], 'Gross Monthly Salary': [5631.0, 5400.0, 4700.0, 6200.0]}"
2023,Nanyang Technological University,College of Engineering,Computer Science ,"{'Employment Rate (Overall)': 88.3, 'Employment Rate (Full-Time Permanent)': 86.5, 'Basic Monthly Salary': [5334.0, 5200.0], 'Gross Monthly Salary': [5440.0, 5200.0, 4800.0, 6000.0]}"
2023,Nanyang Technological University,College of Engineering,Data Science and Artificial Intelligence ,"{'Employment Rate (Overall)': 83.3, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': [5319.0, 5250.0], 'Gross Monthly Salary': [5352.0, 5250.0, 4600.0, 6250.0]}"
2023,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics7* ,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [5517.0, 5285.0], 'Gross Monthly Salary': [5812.0, 5405.0, 4900.0, 6500.0]}"
2023,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering ,"{'Employment Rate (Overall)': 87.1, 'Employment Rate (Full-Time Permanent)': 85.6, 'Basic Monthly Salary': [4713.0, 4650.0], 'Gross Monthly Salary': [4803.0, 4800.0, 4200.0, 5100.0]}"
2023,Nanyang Technological University,College of Engineering,Environmental Engineering ,"{'Employment Rate (Overall)': 60.6, 'Employment Rate (Full-Time Permanent)': 54.5, 'Basic Monthly Salary': [3967.0, 3850.0], 'Gross Monthly Salary': [4099.0, 4115.0, 3800.0, 4337.0]}"
2023,Nanyang Technological University,College of Engineering,Information Engineering and Media ,"{'Employment Rate (Overall)': 75.0, 'Employment Rate (Full-Time Permanent)': 69.1, 'Basic Monthly Salary': [4761.0, 4800.0], 'Gross Monthly Salary': [4857.0, 4800.0, 4400.0, 5100.0]}"
2023,Nanyang Technological University,College of Engineering,Maritime Studies ,"{'Employment Rate (Overall)': 93.8, 'Employment Rate (Full-Time Permanent)': 92.3, 'Basic Monthly Salary': [4223.0, 4200.0], 'Gross Monthly Salary': [4302.0, 4200.0, 4000.0, 4500.0]}"
2023,Nanyang Technological University,College of Engineering,Materials Engineering ,"{'Employment Rate (Overall)': 83.1, 'Employment Rate (Full-Time Permanent)': 77.9, 'Basic Monthly Salary': [4216.0, 4200.0], 'Gross Monthly Salary': [4351.0, 4200.0, 3900.0, 4645.0]}"
2023,Nanyang Technological University,College of Engineering,Mechanical Engineering ,"{'Employment Rate (Overall)': 85.0, 'Employment Rate (Full-Time Permanent)': 82.5, 'Basic Monthly Salary': [4379.0, 4250.0], 'Gross Monthly Salary': [4481.0, 4400.0, 4000.0, 4864.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Art Design and Media ,"{'Employment Rate (Overall)': 80.6, 'Employment Rate (Full-Time Permanent)': 52.4, 'Basic Monthly Salary': [3471.0, 3498.0], 'Gross Monthly Salary': [3515.0, 3498.0, 3000.0, 3755.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese ,"{'Employment Rate (Overall)': 83.6, 'Employment Rate (Full-Time Permanent)': 70.9, 'Basic Monthly Salary': [3927.0, 4015.0], 'Gross Monthly Salary': [4007.0, 4090.0, 3450.0, 4530.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies ,"{'Employment Rate (Overall)': 88.7, 'Employment Rate (Full-Time Permanent)': 77.4, 'Basic Monthly Salary': [3625.0, 3600.0], 'Gross Monthly Salary': [3719.0, 3675.0, 3350.0, 4000.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics ,"{'Employment Rate (Overall)': 80.6, 'Employment Rate (Full-Time Permanent)': 70.9, 'Basic Monthly Salary': [4411.0, 4150.0], 'Gross Monthly Salary': [4561.0, 4314.0, 4000.0, 4975.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English ,"{'Employment Rate (Overall)': 83.3, 'Employment Rate (Full-Time Permanent)': 63.0, 'Basic Monthly Salary': [3698.0, 3500.0], 'Gross Monthly Salary': [3803.0, 3775.0, 3300.0, 4180.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History ,"{'Employment Rate (Overall)': 88.5, 'Employment Rate (Full-Time Permanent)': 73.1, 'Basic Monthly Salary': [4105.0, 4200.0], 'Gross Monthly Salary': [4233.0, 4200.0, 3800.0, 4500.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Interdisciplinary Double Major8 ,"{'Employment Rate (Overall)': 88.9, 'Employment Rate (Full-Time Permanent)': 85.2, 'Basic Monthly Salary': [4065.0, 4000.0], 'Gross Monthly Salary': [4085.0, 4000.0, 3500.0, 4300.0]}"
2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies ,"{'Employment Rate (Overall)': 80.4, 'Employment Rate (Full-Time Permanent)': 56.9, 'Basic Monthly Salary': [3803.0, 3800.0], 'Gross Monthly Salary': [3899.0, 3950.0, 3500.0, 4238.0]}"
